Gas,P_D_bar,Material,V_D_m3,W_g_kg,W_m_kg,W_d_kg,DeltaV_m_s,Costo_€
Aire,19.81818181818182,Titanio6AL4V,0.24564844445099857,5.689329886779656,3.2904877114332476,8.979817598212904,166.5922289504698,269.39452794638714
Aire,19.96969696969697,Al7075T6,0.24056360809308097,5.614158805731476,4.499730139703903,10.113888945435379,166.47171135689948,60.68333367261228
Aire,19.96969696969697,Acero,0.24056360809308097,5.614158805731476,10.929059858889373,16.54321866462085,165.79175197747097,74.44448399079381
Aire,19.96969696969697,Titanio6AL4V,0.24056360809308097,5.614158805731476,3.247011674120144,8.86117047985162,166.60484765065175,265.8351143955486
Aire,20.12121212121212,Al7075T6,0.23568501129541153,5.542036642997966,4.441924459347784,9.98396110234575,166.48550992027506,59.9037666140745
Aire,20.12121212121212,Acero,0.23568501129541153,5.542036642997966,10.788659941298446,16.330696584296412,165.81413927337803,73.48813462933386
Aire,20.12121212121212,Titanio6AL4V,0.23568501129541153,5.542036642997966,3.2052990128895025,8.747335655887468,166.6169563377162,262.42006967662405
Aire,20.272727272727273,Al7075T6,0.23100035593275178,5.472781590689163,4.386416758731523,9.859198349420685,166.49876209614544,59.15519009652411
Aire,20.272727272727273,Acero,0.23100035593275178,5.472781590689163,10.653841415780299,16.126623006469462,165.83564228897086,72.56980352911258
Aire,20.272727272727273,Titanio6AL4V,0.23100035593275178,5.472781590689163,3.1652445771102875,8.63802616779945,166.62858531917973,259.14078503398355
Aire,20.424242424242426,Al7075T6,0.22649830261112341,5.406226014206078,4.333072679265769,9.739298693471847,166.51149970775376,58.435792160831085
Aire,20.424242424242426,Acero,0.22649830261112341,5.406226014206078,10.524277948750488,15.930503962956566,165.85631240210822,71.68726783330455
Aire,20.424242424242426,Titanio6AL4V,0.22649830261112341,5.406226014206078,3.1267514134331664,8.532977427639246,166.63976254783663,255.98932282917735
Aire,20.575757575757574,Al7075T6,0.22216837902842176,5.342215097500592,4.2817681363882665,9.623983233888858,166.52375215410234,57.743899403333145
Aire,20.575757575757574,Acero,0.22216837902842176,5.342215097500592,10.399668160444815,15.741883257945407,165.8761970861057,70.83847466075433
Aire,20.575757575757574,Titanio6AL4V,0.22216837902842176,5.342215097500592,3.089729982261384,8.431945079761975,166.6505138460884,252.95835239285927
Aire,20.727272727272727,Al7075T6,0.21800089864897285,5.280605640810318,4.23238835595224,9.512993996762559,166.5355466364778,57.07796398057535
Aire,20.727272727272727,Acero,0.21800089864897285,5.280605640810318,10.279733284474748,15.560338925285066,165.89534027373534,70.0215251637828
Aire,20.727272727272727,Titanio6AL4V,0.21800089864897285,5.280605640810318,3.0540974624072446,8.334703103217564,166.660863105106,250.0410930965269
Aire,20.87878787878788,Al7075T6,0.2139868883626725,5.2212649912159845,4.184827017071582,9.406092008287565,166.5469083600489,56.43655204972539
Aire,20.87878787878788,Acero,0.2139868883626725,5.2212649912159845,10.16421508594788,15.385480077163866,165.91378268125095,69.2346603472374
Aire,20.87878787878788,Titanio6AL4V,0.2139868883626725,5.2212649912159845,3.0197771325679876,8.241042123783972,166.67083246205837,247.23126371351916
Aire,21.03030303030303,Al7075T6,0.2101180239916243,5.164070089211394,4.1389854879497605,9.303055577161155,166.5578607136685,55.81833346296693
Aire,21.03030303030303,Acero,0.2101180239916243,5.164070089211394,10.05287400542958,15.216944094640974,165.93156209746547,68.47624842588438
Aire,21.03030303030303,Titanio6AL4V,0.2101180239916243,5.164070089211394,2.986697819898836,8.15076790911023,166.68044245817964,244.52303727330693
Aire,21.181818181818183,Al7075T6,0.20638657266873983,5.108906616864221,4.094772143133456,9.203678759997677,166.5684254305853,55.22207255998606
Aire,21.181818181818183,Acero,0.20638657266873983,5.108906616864221,9.945487500671117,15.054394117535338,165.9487136422046,67.74477352890902
Aire,21.181818181818183,Titanio6AL4V,0.20638657266873983,5.108906616864221,2.9547934073422453,8.063700024206467,166.68971218003915,241.911000726194
Aire,21.333333333333336,Al7075T6,0.20278534124893982,5.0556682351590725,4.052101752245482,9.107769987404556,166.57862273238962,54.646619924427334
Aire,21.333333333333336,Acero,0.20278534124893982,5.0556682351590725,9.841848561948547,14.89751679710762,165.96526999785323,67.03882558698429
Aire,21.333333333333336,Titanio6AL4V,0.20278534124893982,5.0556682351590725,2.9240023925367136,7.979670627695786,166.6986593860718,239.39011883087358
Aire,21.484848484848488,Al7075T6,0.19930763002875562,5.004255899816643,4.010894931616056,9.015150831432699,166.58847145819576,54.09090498859619
Aire,21.484848484848488,Acero,0.19930763002875562,5.004255899816643,9.74176438017067,14.746020279987313,165.98126161720805,66.3570912599429
Aire,21.484848484848488,Titanio6AL4V,0.19930763002875562,5.004255899816643,2.8942674921131237,7.898523391929767,166.70730062012515,236.955701757893
Aire,21.636363636363637,Al7075T6,0.1959471911478122,4.954577246326936,3.9710776513889043,8.925654897715841,166.5979891808005,53.553929386295046
Aire,21.636363636363637,Acero,0.1959471911478122,4.954577246326936,9.645055149725719,14.599632396052655,165.99671691041686,65.69834578223694
Aire,21.636363636363637,Titanio6AL4V,0.1959471911478122,4.954577246326936,2.8655352860218084,7.820112532348745,166.7156513135525,234.60337597046234
Aire,21.78787878787879,Al7075T6,0.1926981911287803,4.906546036163036,3.9325807916633986,8.839126827826433,166.6071923113233,53.0347609669586
Aire,21.78787878787879,Acero,0.1926981911287803,4.906546036163036,9.551552990428005,14.458099026591041,166.0116624134193,65.06144561965968
Aire,21.78787878787879,Titanio6AL4V,0.1926981911287803,4.906546036163036,2.8377558972440835,7.744301933407119,166.7237258771796,232.32905800221357
Aire,21.93939393939394,Al7075T6,0.18955517708329378,4.860081657190259,3.895339742074103,8.755421399264362,166.6160961936381,52.53252839558617
Aire,21.93939393939394,Acero,0.18955517708329378,4.860081657190259,9.46110097496646,14.321182632156718,166.02612293999042,64.44532184470523
Aire,21.93939393939394,Titanio6AL4V,0.18955517708329378,4.860081657190259,2.8108827028482772,7.6709643600385355,166.73153778429597,230.12893080115606
Aire,22.090909090909093,Al7075T6,0.18651304617199072,4.815108672182264,3.8592940399278914,8.674402712110155,166.62471518974215,52.04641627266093
Aire,22.090909090909093,Acero,0.18651304617199072,4.815108672182264,9.373552250002797,14.188660922185061,166.04012171922133,63.84897414983278
Aire,22.090909090909093,Titanio6AL4V,0.18651304617199072,4.815108672182264,2.7848720728689633,7.599980745051227,166.73909964567727,227.99942235153682
Aire,22.242424242424242,Al7075T6,0.18356701795888078,4.771556410125082,3.8243870426354545,8.595943452760537,166.63306275705833,51.57566071656322
Aire,22.242424242424242,Acero,0.18356701795888078,4.771556410125082,9.28876924056476,14.06032565068984,166.05368052003035,63.27146542810428
Aire,22.242424242424242,Titanio6AL4V,0.18356701795888078,4.771556410125082,2.7596831339330645,7.531239544058146,166.7464232775184,225.93718632174438
Aire,22.393939393939394,Al7075T6,0.18071260934499678,4.7293585956517035,3.790565630704312,8.519924226356014,166.6411515185495,51.11954535813609
Aire,22.393939393939394,Acero,0.18071260934499678,4.7293585956517035,9.206622928667944,13.935981524319647,166.06681976412548,62.71191685943841
Aire,22.393939393939394,Titanio6AL4V,0.18071260934499678,4.7293585956517035,2.7352775549391932,7.464636150590897,166.75351976304216,223.9390845177269
Aire,22.545454545454547,Al7075T6,0.17794561180488044,4.688453012520336,3.7577799380177295,8.446232950538064,166.64899332640812,50.67739770322839
Aire,22.545454545454547,Acero,0.17794561180488044,4.688453012520336,9.12699219821032,13.815445210730656,166.07955862863074,62.169503448287955
Aire,22.545454545454547,Titanio6AL4V,0.17794561180488044,4.688453012520336,2.7116193524265304,7.400072364946866,166.76039950846535,222.002170948406
Aire,22.6969696969697,Al7075T6,0.17526207068280414,4.648781197542531,3.7259831065191014,8.374764304061632,166.65659932000167,50.24858582436979
Aire,22.6969696969697,Acero,0.17526207068280414,4.648781197542531,9.049763239143369,13.6985444366859,166.0919151394779,61.643449965086546
Aire,22.6969696969697,Titanio6AL4V,0.17526207068280414,4.648781197542531,2.6886747135547266,7.337455911097258,166.76707229391675,220.12367733291774
Aire,22.848484848484848,Al7075T6,0.172658266334523,4.610288161794493,3.695131062763709,8.305419224558202,166.66397997867008,49.832515347349215
Aire,22.848484848484848,Acero,0.172658266334523,4.610288161794493,8.974829004755273,13.585117166549766,166.1039062565114,61.13302724947395
Aire,22.848484848484848,Titanio6AL4V,0.172658266334523,4.610288161794493,2.6664118348633354,7.276699996657829,166.77354731982103,218.30099989973488
Aire,23.0,Al7075T6,0.17013069692543906,4.572922136315758,3.665182314097042,8.2381044504128,166.6711451698941,49.428626702476805
Aire,23.0,Acero,0.17013069692543906,4.572922136315758,8.902088716623599,13.475010852939356,166.1155479511508,60.637548838227104
Aire,23.0,Titanio6AL4V,0.17013069692543906,4.572922136315758,2.644800775193798,7.217722911509556,166.77983324922656,216.53168734528668
Aire,23.151515151515152,Al7075T6,0.16767606271788693,4.536634339822125,3.6360977624774584,8.172732102299584,166.67810419331025,49.0363926137975
Aire,23.151515151515152,Acero,0.16767606271788693,4.536634339822125,8.831447412423008,13.368081752245134,166.12685527736755,60.1563678851031
Aire,23.151515151515152,Titanio6AL4V,0.16767606271788693,4.536634339822125,2.6238133213436092,7.160447661165735,166.78593824647106,214.81342983497206
Aire,23.3030303030303,Al7075T6,0.1652912516992852,4.501378766241126,3.607840534186549,8.109219300427675,166.68486582097933,48.65531580256605
Aire,23.3030303030303,Acero,0.1652912516992852,4.501378766241126,8.762815532321424,13.26419429856255,166.13784243662454,59.68887434353148
Aire,23.3030303030303,Titanio6AL4V,0.1652912516992852,4.501378766241126,2.6034228651850766,7.104801631426203,166.7918700125631,213.1440489427861
Aire,23.454545454545453,Al7075T6,0.16297332641953083,4.467111990124186,3.58037582386762,8.047487813991806,166.69143833427364,48.28492688395083
Aire,23.454545454545453,Acero,0.16297332641953083,4.467111990124186,8.696108540176693,13.16322053030088,166.1485228373837,59.234492386353956
Aire,23.454545454545453,Titanio6AL4V,0.16297332641953083,4.467111990124186,2.5836042911232644,7.050716281247451,166.79763581758664,211.52148843742353
Aire,23.606060606060606,Al7075T6,0.16071951192057451,4.43379298820492,3.553670751505236,7.987463739710156,166.69782955771632,47.924782438260934
Aire,23.606060606060606,Acero,0.16071951192057451,4.43379298820492,8.631246576164854,13.065039564369773,166.158909149694,58.792678039663976
Aire,23.606060606060606,Titanio6AL4V,0.16071951192057451,4.43379298820492,2.5643338728922305,6.99812686109715,166.80324253042863,209.9438058329145
Aire,23.757575757575758,Al7075T6,0.15852718465389093,4.40138297556186,3.52769423111018,7.92907720667204,166.7040468900525,47.57446324003224
Aire,23.757575757575758,Acero,0.15852718465389093,4.40138297556186,8.568154137838784,12.969537113400644,166.16901335533188,58.3629170103029
Aire,23.757575757575758,Titanio6AL4V,0.15852718465389093,4.40138297556186,2.545589178797905,6.946972154359765,166.80869664607724,208.40916463079293
Aire,23.909090909090907,Al7075T6,0.15639386229278351,4.36984525500985,3.5024168500071453,7.872262105016995,166.71009733282477,47.233572630101975
Aire,23.909090909090907,Acero,0.15639386229278351,4.36984525500985,8.506759786939062,12.876605041948913,166.17884679391113,57.94472268877011
Aire,23.909090909090907,Titanio6AL4V,0.15639386229278351,4.36984525500985,2.527348984611918,6.8971942396217685,166.81400431071947,206.91582718865305
Aire,24.060606060606066,Al7075T6,0.15431719435635027,4.339145078490559,3.4778107577396704,7.81695583623023,166.71598751667483,46.901735017381384
Aire,24.060606060606066,Acero,0.15431719435635027,4.339145078490559,8.446995879563435,12.786140958053995,166.18842020533495,57.537634311242975
Aire,24.060606060606066,Titanio6AL4V,0.15431719435635027,4.339145078490559,2.509593193405242,6.848738271895801,166.81917134484843,205.46214815687404
Aire,24.21212121212121,Al7075T6,0.1522949535706558,4.30924951936137,3.453849563710108,7.763099083071478,166.72172372558,46.57859449842887
Aire,24.21212121212121,Acero,0.1522949535706558,4.30924951936137,8.38879831755213,12.6980478369135,166.19774376892556,57.14121526611075
Aire,24.21212121212121,Titanio6AL4V,0.1522949535706558,4.30924951936137,2.492302761685048,6.801552281046418,166.8242032645516,204.04656843139256
Aire,24.363636363636367,Al7075T6,0.15032502790035882,4.28012735459589,3.4305082427637044,7.710635597359595,166.72731191921972,46.26381358415757
Aire,24.363636363636367,Acero,0.15032502790035882,4.28012735459589,8.332106319168071,12.61223367376396,166.20682713952664,56.75505153193782
Aire,24.363636363636367,Titanio6AL4V,0.15032502790035882,4.28012735459589,2.475459631264044,6.755586985859933,166.82910530115663,202.667609575798
Aire,24.515151515151512,Al7075T6,0.14840541319086636,4.251748956010093,3.407763048006713,7.659512004016806,166.73275775362734,45.95707202410084
Aire,24.515151515151512,Acero,0.14840541319086636,4.251748956010093,8.276862207347266,12.52861116335736,166.21567948085257,56.378750235108114
Aire,24.515151515151512,Titanio6AL4V,0.14840541319086636,4.251748956010093,2.4590466663498973,6.71079562235999,166.83388241937246,201.3238686707997
Aire,24.66666666666667,Al7075T6,0.14653420636712572,4.224086189717468,3.3855914302200136,7.609677619937482,166.73806660028555,45.658065719624894
Aire,24.66666666666667,Acero,0.14653420636712572,4.224086189717468,8.223011213968539,12.447097403686007,166.2243094963266,56.01193831658703
Aire,24.66666666666667,Titanio6AL4V,0.14653420636712572,4.224086189717468,2.443047595393994,6.667133785111462,166.8385393340589,200.01401355334386
Aire,24.818181818181817,Al7075T6,0.1447095991405397,4.197112323095935,3.363971963293401,7.5610842863893355,166.74324356379918,45.366505718336015
Aire,24.818181818181817,Acero,0.1447095991405397,4.197112323095935,8.170501298746426,12.367613621842361,166.23272545762188,55.65426129829063
Aire,24.818181818181817,Titanio6AL4V,0.1447095991405397,4.197112323095935,2.427446957284708,6.624559280380643,166.84308052575116,198.7367784114193
Aire,24.969696969696972,Al7075T6,0.14292987218025754,4.170801938619808,3.3428842751621777,7.513686213781986,166.74829349826516,45.08211728269191
Aire,24.969696969696972,Acero,0.14292987218025754,4.170801938619808,8.119282981488206,12.290084920108015,166.24093523110557,55.30538214048607
Aire,24.969696969696972,Titanio6AL4V,0.14292987218025754,4.170801938619808,2.4122300515111554,6.583031990130963,166.847510255037,197.4909597039289
Aire,25.121212121212118,Al7075T6,0.14119338970935177,4.145130853973013,3.32230898377816,7.467439837751173,166.75322102245516,44.80463902650704
Aire,25.121212121212118,Acero,0.14119338970935177,4.145130853973013,8.069309186578627,12.21444004055164,166.24894630236432,54.96498018248238
Aire,25.121212121212118,Titanio6AL4V,0.14119338970935177,4.145130853973013,2.3973828919597775,6.542513745932791,166.85183257588957,196.2754123779837
Aire,25.272727272727277,Al7075T6,0.13949859449017812,4.120076047915745,3.302227637692041,7.422303685607787,166.7580305339037,44.53382211364672
Aire,25.272727272727277,Acero,0.13949859449017812,4.120076047915745,8.020535098664833,12.140611146580579,166.25676579896714,54.632750159612606
Aire,25.272727272727277,Titanio6AL4V,0.13949859449017812,4.120076047915745,2.3828921640384886,6.502968211954234,166.85605134804203,195.089046358627
Aire,25.424242424242422,Al7075T6,0.13784400316660828,4.0956155914269115,3.282622660864283,7.378238252291194,166.7627262219987,44.26942951374716
Aire,25.424242424242422,Acero,0.13784400316660828,4.0956155914269115,7.972918028611647,12.068533620038558,166.26440051161802,54.30840129017351
Aire,25.424242424242422,Titanio6AL4V,0.13784400316660828,4.0956155914269115,2.3687451848521377,6.464360776279049,166.86017024848337,193.93082328837147
Aire,25.575757575757578,Al7075T6,0.13622820193384996,4.071728583689426,3.2634773013575353,7.335205885046961,166.76731208015224,44.01123531028177
Aire,25.575757575757578,Acero,0.13622820193384996,4.071728583689426,7.926417288884404,11.99814587257383,166.27185691382306,53.99165642658223
Aire,25.575757575757578,Titanio6AL4V,0.13622820193384996,4.071728583689426,2.3549298661788876,6.426658449868313,166.86419278214697,192.7997534960494
Aire,25.727272727272723,Al7075T6,0.13464984250928913,4.04839509252563,3.244775583595818,7.2931706761214485,166.77179191712816,43.75902405672869
Aire,25.727272727272723,Acero,0.13464984250928913,4.04839509252563,7.880994077594824,11.929389170120455,166.27914118019896,53.68225126554205
Aire,25.727272727272723,Titanio6AL4V,0.13464984250928913,4.04839509252563,2.34143468002037,6.389829772545999,166.86812229185873,191.69489317638
Aire,25.878787878787882,Al7075T6,0.13310763838021694,4.025596098926001,3.2265022639044623,7.252098362830463,166.7761693675913,43.512590176982776
Aire,25.878787878787882,Acero,0.13310763838021694,4.025596098926001,7.8366113705152864,11.862207469441287,166.28625920352596,53.37993361248579
Aire,25.878787878787882,Titanio6AL4V,0.13310763838021694,4.025596098926001,2.3282486265192452,6.353844725445246,166.87196196760073,190.61534176335738
Aire,26.030303030303028,Al7075T6,0.13160036130649694,4.003313445346747,3.2086427890708,7.211956234417547,166.78044790194454,43.27173740650528
Aire,26.030303030303028,Acero,0.13160036130649694,4.003313445346747,7.793233820429968,11.796547265776717,166.2932166106456,53.08446269599523
Aire,26.030303030303028,Titanio6AL4V,0.13160036130649694,4.003313445346747,2.315361204056534,6.318674649403281,166.8757148551484,189.56023948209844
Aire,26.181818181818183,Al7075T6,0.13012683805818767,3.981529787480834,3.1911832576887913,7.172713045169625,166.78463083550176,43.03627827101775
Aire,26.181818181818183,Acero,0.13012683805818767,3.981529787480834,7.750827663247688,11.732357450728522,166.30001877729663,52.79560852827835
Aire,26.181818181818183,Titanio6AL4V,0.13012683805818767,3.981529787480834,2.3027623813578515,6.284292168838686,166.87938386413015,188.52876506516057
Aire,26.333333333333336,Al7075T6,0.12868594736991187,3.9602285492332565,3.17411038407186,7.134338933305116,166.7887213370586,42.8060335998307
Aire,26.333333333333336,Acero,0.12868594736991187,3.9602285492332565,7.709360630352471,11.669589179585728,166.30667084196767,52.513151308135775
Aire,26.333333333333336,Titanio6AL4V,0.12868594736991187,3.9602285492332565,2.2904425714528505,6.250671120686107,166.8829717755469,187.5201336205832
Aire,26.484848484848488,Al7075T6,0.12727661709535365,3.939393880654885,3.1574114645369984,7.096805345191884,166.79272243689655,42.580832071151306
Aire,26.484848484848488,Acero,0.12727661709535365,3.939393880654885,7.66880186671353,11.608195747368415,166.31317771884167,52.236880863157864
Aire,26.484848484848488,Titanio6AL4V,0.12727661709535365,3.939393880654885,2.2783926073457907,6.217786488000676,166.88648124880564,186.53359464002028
Aire,26.636363636363637,Al7075T6,0.12589782154670937,3.919010618610547,3.1410743458803707,7.060084964490917,166.79663703426849,42.3605097869455
Aire,26.636363636363637,Acero,0.12589782154670937,3.919010618610547,7.629121854317981,11.548132472928529,166.3195441099032,51.96659612817838
Aire,26.636363636363637,Titanio6AL4V,0.12589782154670937,3.919010618610547,2.2666037192674833,6.185614337878031,166.88991482829158,185.5684301363409
Aire,26.78787878787879,Al7075T6,0.12454857900521639,3.899064249976226,3.1250873958799765,7.024151645856202,166.80046790440733,42.144909875137216
Aire,26.78787878787879,Acero,0.12454857900521639,3.899064249976226,7.59029234052699,11.489356590503217,166.32577451627157,51.70210465726448
Aire,26.78787878787879,Titanio6AL4V,0.12454857900521639,3.899064249976226,2.2550675133899745,6.1541317633662,166.89327494952022,184.623952900986
Aire,26.93939393939394,Al7075T6,0.12322794939006194,3.879540877177646,3.1094394756749484,6.988980352852595,166.80421770508647,41.93388211711557
Aire,26.93939393939394,Acero,0.12322794939006194,3.879540877177646,7.552286270989866,11.431827148167512,166.33187324881115,51.443222166753806
Aire,26.93939393939394,Titanio6AL4V,0.12322794939006194,3.879540877177646,2.243775951895407,6.123316829073053,166.89656394489896,183.6995048721916
Aire,27.090909090909093,Al7075T6,0.1219350320740399,3.860427185898289,3.094119913883622,6.9545470997819105,166.80788898276708,41.72728259869146
Aire,27.090909090909093,Acero,0.1219350320740399,3.860427185898289,7.515077726781397,11.375504912679686,166.33784443807883,51.18977210705859
Aire,27.090909090909093,Titanio6AL4V,0.1219350320740399,3.860427185898289,2.2327213342995806,6.09314852019787,166.89978404912628,182.7944556059361
Aire,27.242424242424242,Al7075T6,0.1206689638352896,3.8417104147991687,3.0791184823340427,6.9208288971332115,166.81148417836843,41.52497338279927
Aire,27.242424242424242,Acero,0.1206689638352896,3.8417104147991687,7.47864186545546,11.320352280254628,166.3436920436559,50.941585261145825
Aire,27.242424242424242,Titanio6AL4V,0.1206689638352896,3.8417104147991687,2.2218962799390525,6.063606694738221,166.90293740425494,181.9082008421466
Aire,27.393939393939394,Al7075T6,0.11942891693532774,3.8233783271056425,3.0644253732908777,6.88780370039652,166.8150056326768,41.32682220237912
Aire,27.393939393939394,Acero,0.11942891693532774,3.8233783271056425,7.442954865733182,11.266333192838825,166.34941986290036,50.698499367774716
Aire,27.393939393939394,Titanio6AL4V,0.11942891693532774,3.8233783271056425,2.211293711538048,6.0346720386436905,166.906026064444,181.0401611593107
Aire,27.545454545454547,Al7075T6,0.11821409731438046,3.80541918392831,3.0500311780722105,6.8554503620005205,166.81845559142997,41.13270217200312
Aire,27.545454545454547,Acero,0.11821409731438046,3.80541918392831,7.407993875566846,11.213413059495156,166.3550315391732,50.4603587677282
Aire,27.545454545454547,Titanio6AL4V,0.11821409731438046,3.80541918392831,2.200906839778299,6.00632602370661,166.9090520004216,180.1897807111983
Aire,27.6969696969697,Al7075T6,0.11702374289574809,3.7878217191957937,3.035926866958239,6.823748586154032,166.82183621009239,40.94249151692419
Aire,27.6969696969697,Acero,0.11702374289574809,3.7878217191957937,7.37373696334163,11.161558682537423,166.3605305695647,50.2270140714184
Aire,27.6969696969697,Titanio6AL4V,0.11702374289574809,3.7878217191957937,2.1907291488011467,5.97855086799694,166.912017103677,179.3565260399082
Aire,27.848484848484848,Al7075T6,0.11585712199159348,3.7705751160868934,3.0221037703017277,6.792678886388622,166.82514955834486,40.75607331833173
Aire,27.848484848484848,Acero,0.11585712199159348,3.7705751160868934,7.340163071996189,11.110738188083083,166.36592031216344,49.99832184637387
Aire,27.848484848484848,Titanio6AL4V,0.11585712199159348,3.7705751160868934,2.180754382576802,5.9513294986636955,166.91492319040495,178.53988495991086
Aire,28.0,Al7075T6,0.11471353180314621,3.753668984858537,3.0085535607571807,6.7622225456157175,166.82839762431294,40.573335273694305
Aire,28.0,Acero,0.11471353180314621,3.753668984858537,7.307251975860413,11.06092096071895,166.37120399289373,49.77414432323527
Aire,28.0,Titanio6AL4V,0.11471353180314621,3.753668984858537,2.1709765320809025,5.92464551693944,166.91777200521443,177.7393655081832
CO2,13.0,Al7075T6,4.671650055370986,107.83180720819293,56.885125507567366,164.7169327157603,151.52833642578705,988.3015962945617
CO2,13.0,Acero,4.671650055370986,107.83180720819293,138.1640503875969,245.9958575957898,144.70003911986754,1106.9813591810541
CO2,13.0,Titanio6AL4V,4.671650055370986,107.83180720819293,41.048387541528236,148.88019474972117,152.93453399094588,4466.405842491635
CO2,13.15151515151515,Al7075T6,3.2602754162860963,76.13131078282365,40.16198263815703,116.29329342098067,155.91177290140948,697.7597605258841
CO2,13.15151515151515,Acero,3.2602754162860963,76.13131078282365,97.54645249303263,173.67776327585628,150.74407454180633,781.5499347413532
CO2,13.15151515151515,Titanio6AL4V,3.2602754162860963,76.13131078282365,28.98094384177616,105.11225462459981,156.96020767093611,3153.3676387379946
CO2,13.303030303030303,Al7075T6,2.503831004154752,59.14102151539836,31.19899887288142,90.34002038827978,158.36720945855086,542.0401223296788
CO2,13.303030303030303,Acero,2.503831004154752,59.14102151539836,75.77692786740771,134.91794938280606,154.19612474133982,607.1307722226272
CO2,13.303030303030303,Titanio6AL4V,2.503831004154752,59.14102151539836,22.51324199805753,81.65426351345589,159.2063400534285,2449.627905403677
CO2,13.454545454545453,Al7075T6,2.0322997416020683,48.55008790425377,25.61190353143843,74.1619914356922,159.93734766726823,444.97194861415323
CO2,13.454545454545453,Acero,2.0322997416020683,48.55008790425377,62.206847545219674,110.75693544947345,156.4291544602662,498.4062095226305
CO2,13.454545454545453,Titanio6AL4V,2.0322997416020683,48.55008790425377,18.481586046511637,67.03167395076541,160.63930445590486,2010.9502185229624
CO2,13.606060606060606,Al7075T6,1.7102237128220257,41.31602707001713,21.795678345761832,63.11170541577896,161.0278451201299,378.67023249467377
CO2,13.606060606060606,Acero,1.7102237128220257,41.31602707001713,52.93790203196602,94.25392910198315,157.99197231629415,424.1426809589242
CO2,13.606060606060606,Titanio6AL4V,1.7102237128220257,41.31602707001713,15.727792520178387,57.04381959019551,161.63300581771546,1711.3145877058653
CO2,13.757575757575756,Al7075T6,1.4762669805618307,36.061189446241954,19.023564017999494,55.084753464241444,161.82935979479058,330.5085207854487
CO2,13.757575757575756,Acero,1.4762669805618307,36.061189446241954,46.20491972343294,82.26610916967489,159.14693851262703,370.197491263537
CO2,13.757575757575756,Titanio6AL4V,1.4762669805618307,36.061189446241954,13.727430875194866,49.788620321436824,162.36257959452246,1493.6586096431047
CO2,13.909090909090908,Al7075T6,1.2986175244172062,32.07105401832121,16.91862522038453,48.98967923870575,162.44332306509764,293.9380754322345
CO2,13.909090909090908,Acero,1.2986175244172062,32.07105401832121,41.09239043741083,73.16344445573205,160.03528160625197,329.2355000507942
CO2,13.909090909090908,Titanio6AL4V,1.2986175244172062,32.07105401832121,12.20850404248175,44.27955806080296,162.9209804339141,1328.3867418240889
CO2,14.060606060606059,Al7075T6,1.1591312167461851,28.938090540544557,15.265875208508547,44.203965749053104,162.92866922849618,265.2237944943186
CO2,14.060606060606059,Acero,1.1591312167461851,28.938090540544557,37.07814886052342,66.01623940106798,160.73977247957575,297.0730773048059
CO2,14.060606060606059,Titanio6AL4V,1.1591312167461851,28.938090540544557,11.01587728124298,39.953967821787536,163.36212444940992,1198.6190346536262
CO2,14.212121212121211,Al7075T6,1.0467033586718704,26.412879434790536,13.933736256162334,40.34661569095287,163.32198176873186,242.07969414571724
CO2,14.212121212121211,Acero,1.0467033586718704,26.412879434790536,33.842615639967235,60.255495074757775,161.31213415375677,271.14972783640997
CO2,14.212121212121211,Titanio6AL4V,1.0467033586718704,26.412879434790536,10.054603916946748,36.467483351737286,163.71943590435922,1094.0245005521185
CO2,14.363636363636362,Al7075T6,0.9541566426089287,24.334213175323697,12.837165641985216,37.17137881730891,163.6471714301186,223.02827290385346
CO2,14.363636363636362,Acero,0.9541566426089287,24.334213175323697,31.179236835070853,55.51345001039455,161.786351462099,249.81052504677547
CO2,14.363636363636362,Titanio6AL4V,0.9541566426089287,24.334213175323697,9.26331700080193,33.59753017612563,164.01473784888069,1007.9259052837689
CO2,14.515151515151516,Al7075T6,0.8766459486520691,22.59326686053057,11.918754347739378,34.51202120826995,163.92052626819097,207.0721272496197
CO2,14.515151515151516,Acero,0.8766459486520691,22.59326686053057,28.94857595135988,51.54184281189045,162.18567463467798,231.938292653507
CO2,14.515151515151516,Titanio6AL4V,0.8766459486520691,22.59326686053057,8.600590103527097,31.193856964057666,164.26288356421068,935.81570892173
CO2,14.666666666666668,Al7075T6,0.8107822410147988,21.113920292513292,11.138346253229972,32.25226654574327,164.15352504329775,193.5135992744596
CO2,14.666666666666668,Acero,0.8107822410147988,21.113920292513292,27.053100775193794,48.16702106770708,162.5265474585089,216.75159480468187
CO2,14.666666666666668,Titanio6AL4V,0.8107822410147988,21.113920292513292,8.037446511627905,29.151366804141198,164.47433330093577,874.5410041242359
CO2,14.818181818181818,Al7075T6,0.7541238034875593,19.841330757063066,10.467009870042629,30.308340627105693,164.35449022385268,181.85004376263416
CO2,14.818181818181818,Acero,0.7541238034875593,19.841330757063066,25.42254176620674,45.26387252326981,162.82092813236014,203.68742635471415
CO2,14.818181818181818,Titanio6AL4V,0.7541238034875593,19.841330757063066,7.55300922188094,27.394339978944004,164.65666657197775,821.8301993683201
CO2,14.96969696969697,Al7075T6,0.7048668600853674,18.73498413937251,9.883372557160625,28.618356696533134,164.5296030575798,171.7101401791988
CO2,14.96969696969697,Acero,0.7048668600853674,18.73498413937251,24.004988506270916,42.73997264564343,163.0777211124617,192.32987690539542
